"external id","name","content","read times","Author / external id","Display name?","Category"
"HI200607240002","周六桔钓沙哪位同事丢了一袋泳具衣服","<P>周六桔钓沙哪位同事丢了一袋泳具衣服,用一个塑料袋装着,失主请联系我</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>",156,"SU000000000120",False,"畅所欲言"
"HI200607250001","有哪位同事遗失cat徒步鞋一双（桔钓沙）","<EM>昨天清理包包，发现里面塞了一双cat的徒步鞋，不知是哪位同事的？还请联系我。</EM>",174,"SU050927000015",False,"畅所欲言"
"HI200607250015","求助：深规院工具无法加载！","<P>今天重新安装CAD后，在加载深规院的操作过程中：</P>
<P><FONT size=5>4</FONT><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">、</SPAN><SPAN style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt""> </SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">选择</SPAN><SPAN style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt""> <SPAN lang=EN-US style=""COLOR: red"">[</SPAN></SPAN><SPAN style=""FONT-SIZE: 16pt; COLOR: red; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">工具</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">tools]</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt""> </SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">下拉菜单</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">,</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">然后选择其下</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">[</SPAN><SPAN style=""FONT-SIZE: 16pt; COLOR: red; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">自定义菜单</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">Customize menus.]</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">，</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt""> (</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">如果你以前曾经安装过深规院工具</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">, </SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">就不必此过程。</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">) </SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">然后</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">,</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">按</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">[</SPAN><SPAN style=""FONT-SIZE: 16pt; COLOR: red; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">浏览</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">Browse...]</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">，找到</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">C:\</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">深规院工具</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">\sgytool.mnu,<SPAN style=""mso-spacerun: yes"">&nbsp; </SPAN></SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">按</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">[</SPAN><SPAN style=""FONT-SIZE: 16pt; COLOR: red; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">打开</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">Open]</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">,<SPAN style=""mso-spacerun: yes"">&nbsp; </SPAN></SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">然后按</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">[</SPAN><SPAN style=""FONT-SIZE: 16pt; COLOR: red; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">加载</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">Load]</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; mso-bidi-font-size: 12.0pt"">,<SPAN style=""mso-spacerun: yes"">&nbsp; </SPAN></SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">最后按</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">[</SPAN><SPAN style=""FONT-SIZE: 16pt; COLOR: red; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">关闭</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 16pt; COLOR: red; mso-bidi-font-size: 12.0pt"">Close]</SPAN><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々"">。</SPAN></P>
<P><SPAN style=""FONT-SIZE: 16pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々""><FONT size=3>点击加载时，怎么也加不上去，不知道什么原因</FONT>，<FONT size=3>请求高手指导！</FONT></SPAN></P>",119,"SU051104000004",False,"畅所欲言"
"HI200607250021","困难：http://10.100.100.36/symantec-install/","<P>建艺大厦的这也是安装不了！真实麻烦。还有办法吗？</P>",163,"SU000000000083",False,"畅所欲言"
"HI200607270012","关于助工证","请问今年的助工证什么时候开始办啊?需要什么手续啊?",300,"SU000000000175",False,"畅所欲言"
"HI200607280021","寻找失主","有谁遗失了一串锁匙在司机张善如的车上，请失主与司机联系。",142,"SU000000000025",True,"畅所欲言"
"HI200607310007","初六or七夕","<P>院网是不是弄错了，今天应该是初七吧。</P>
<P>中国的情人节哦。</P>",209,"SU000000000155",True,"畅所欲言"
"HI200607310023","联想显示器出现色阶不正问题.","<P>本人机子使用已久，问题出现了，现在是显示器在显示时跳色（原色跳成青白色）。</P>
<P>刚开始消磁后还较正常，但最近这招就不管用了。</P>
<P>望报修。</P>
<P>THX~ ~</P>",44,"SU000000000268",False,"畅所欲言"
"HI200607310024","<upr快讯>《深圳规划院员工赶赴灾区支援灾后重建》小小遗漏！","<P>深圳规划院获悉灾情后，院管理层积极响应并立即决策，成立了由院总师室乔建平总师带队，总师室杨晓春工程师、一所规划师高明、二所规划师盛鸣参加的规划技术小组，赶赴韶关灾区进行旧村重建选址规划工作。</P>
<P>我所知道的规划技术小组还包括市政所张武强高级工程师，是否还有遗漏，请核实！</P>",184,"SU000000000258",True,"畅所欲言"
"HI200607310027","有关2006年年休假疑问","请问2006年年休假截止日期是今年底,还是明年6月?有关部门能否给个确切说法?",248,"SU000000000058",True,"畅所欲言"
"HI200608010003","CCPD连接不上","已经好几天了，今早又试了，还是不行。急用阿",85,"SU000000000143",False,"畅所欲言"
"HI200608010018","能否给院邮箱增加过滤功能?","<P>信息中心:</P>
<P>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 院邮箱每天收到的乱七八糟的信息太多了,能否增加过滤功能?</P>",81,"SU000000000243",False,"畅所欲言"
"HI200608010019","综合办公系统里的个人信息出错了","进院时间应该是2004年11月15日。",200,"SU000000000161",False,"畅所欲言"
"HI200608010020","逛六所的网站时无意中发现滴。。","<TABLE id=table34 style=""BORDER-COLLAPSE: collapse"" borderColor=#e1e1e1 cellSpacing=0 cellPadding=0 width=""100%"" border=1>
<TBODY>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>姓名</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt"">孔祥伟</SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>职务</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt"">职工</SPAN></TD>
<TD width=126 rowSpan=7>
<DIV align=center>
<TABLE id=table35 style=""BORDER-COLLAPSE: collapse"" borderColor=#c0c0c0 height=160 width=126 border=0>
<TBODY>
<TR>
<TD style=""PADDING-LEFT: 5px; PADDING-TOP: 5px"" vAlign=top width=123 background=images\bg_pic.gif height=165>
<P style=""LINE-HEIGHT: 150%"" align=center><A href=""http://10.100.100.204:8002/"" target=_blank><SPAN style=""FONT-SIZE: 9pt""><IMG height=145 src=""../"" width=104 align=left border=0></SPAN></A></P></TD></TR></TBODY></TABLE></DIV></TD></TR>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>性别</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt"">男</SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>学历</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt"">硕士</SPAN></TD></TR>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>籍贯</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt""></SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>专业</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt"">建筑学</SPAN></TD></TR>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>民族</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt"">汉</SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>职称</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt""></SPAN></TD></TR>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>出生日期</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt"">2006-11-27</SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>手机</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt"">13428983738</SPAN></TD></TR>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>办公电话</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt"">83785366</SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>住宅电话</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt""></SPAN></TD></TR>
<TR>
<TD align=middle width=""13%"">
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>毕业院校</FONT></P></TD>
<TD align=middle width=68><SPAN style=""FONT-SIZE: 9pt"">东南大学</SPAN></TD>
<TD align=middle width=54>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>Email</FONT></P></TD>
<TD align=middle width=89><SPAN style=""FONT-SIZE: 9pt""></SPAN></TD></TR>
<TR>
<TD align=middle width=""13%"">　</TD>
<TD width=342 background=../images/bak/backgroud_grid.gif colSpan=4>
<P style=""LINE-HEIGHT: 150%""></P></TD></TR>
<TR>
<TD align=middle width=""13%"" background=../images/bak/backgroud_grid.gif>
<P style=""LINE-HEIGHT: 150%""><FONT style=""FONT-SIZE: 9pt"" color=#808080>个人简历</FONT></P></TD>
<TD style=""PADDING-RIGHT: 3px; PADDING-LEFT: 3px; PADDING-BOTTOM: 3px; PADDING-TOP: 3px"" width=336 colSpan=4><SPAN style=""FONT-SIZE: 9pt"">
<P style=""LINE-HEIGHT: 150%""><TEXTAREA style=""BORDER-RIGHT: #c0c0c0 1px dotted; BORDER-TOP: #c0c0c0 1px dotted; PADDING-LEFT: 0px; BORDER-LEFT: #c0c0c0 1px dotted; PADDING-TOP: 0px; BORDER-BOTTOM: #c0c0c0 1px dotted"" name=S1 rows=13 readOnly cols=45></TEXTAREA></P></SPAN></TD></TR></TBODY></TABLE>
<P>大家发现没有，出生日期。。2006年，而且还是11月份的</P>",483,"SU000000000161",True,"畅所欲言"
"HI200608020020","在哪里修改综合办公系统的密码!","如题!",121,"SU000000000193",False,"畅所欲言"
"HI200608030013","天气预报链接有误？？？","想看看今天以及未来两天的台风影响情况，于是点击了我院的天气预报链接，结果。。。。。。是链接有误还是我们压根就不该链接到这个网址？",115,"SU000000000258",False,"畅所欲言"
"HI200608030016","最近上网总是会出现这样的对话框，怎么回事？看截屏","<IMG src=""http://10.100.100.204/hp_module/uploadFile/RI-SYT20068345253.jpg"" border=0>",169,"SU000000000068",False,"畅所欲言"
"HI200608030018","院邮箱怎么进不去？？？","<P>如题！</P>
<P>谢谢！</P>",89,"SU000000000073",True,"畅所欲言"
"HI200608040002","不能登录邮箱啊！","事急矣，服务器重启不会这么久吧？",73,"SU000000000129",False,"畅所欲言"
"HI200608040016","还是有不懂的！看截屏","<P>自从院网进行调整以后，我打开的网页基本都不能显示图片，是怎么回事？</P><IMG src=""http://10.100.100.204/hp_module/uploadFile/RI-SYT20068461941.jpg"" border=0>",753,"SU000000000068",False,"畅所欲言"
"HI200608040021","关于今年职称评定要不要参加考试的问题","<P>一直没有看到过需要参加考试的消息</P>
<P>直到今天才注意到网站上的消息:</P>
<P>关于2006年我市专业技术资格评审工作的通知里面写到:</P>
<P>（十三）今年我市进行建筑工程初、中级专业技术资格以考代评和考评结合改革试点。即：建筑工程初级专业技术资格实行以考代评；建筑工程中级专业技术资格实行考评结合，先考试，合格人员再根据本通知要求申报材料参加评审。具体规定见深圳市人事局、深圳市规划局《关于建筑工程专业系列实行以考代评和考评结合评价方式改革试点的通知》（深人发〔2006〕27号）。<BR></P>
<P>回头再看，今年的考试时间报名时间已经过了，没法参加了</P>
<P>院网上<A href=""http://10.100.100.204/infomation/readInfo.asp?HI_ID=HI200607180009&amp;HI_Accredit=0"">http://10.100.100.204/infomation/readInfo.asp?HI_ID=HI200607180009&amp;HI_Accredit=0</A>&nbsp; 有一个让去年参加工作的同事提交证件的通知，是提交这些证件就可以了参加评审了，还是这个提交这个证件之后能参加考试？</P>
<P>&nbsp;</P>",303,"SU050926000012",True,"畅所欲言"
"HI200608040025","声卡有问题,求救!!!","",61,"SU000000000243",False,"畅所欲言"
"HI200608070017","院内邮箱无法登陆（规划大厦）","如题",103,"SU000000000091",False,"畅所欲言"
"HI200608090014","关于项目在线中的“默认问题”","项目在线中“工作动态”这一栏下的“输入评审”、“项目评审”、“项目确认”和“项目输出”阶段，分别有若干个用红字标出的默认问题，是指的什么意思呀？",100,"SU051101000001",True,"畅所欲言"
"HI200608110019","疑问：院里为何不办住房公积金？","<P><SPAN style=""FONT-SIZE: 9pt; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">好像院里一直没办过公积金。想了想，好像缴不缴住房公积金对资深的老员工们影响不大，反正都分了房了；可对于近几年进院的新员工来说，不仅没房子分，收入又低，院里也不为其存住房公积金，现在的房价日渐攀升……！据悉，很多同类的“工资”比咱院高得多的设计事业单位都为其职工交纳了住房公积金，但不知我院出于何种考虑？很多同事业都十分关注这个问题，谢谢！</SPAN></P>",676,"SU000000000158",True,"畅所欲言"
"HI200608140014","打印机卡纸","一所5100激光打印机打印时经常卡纸,请速解决,谢谢~~~",165,"SU000000000112",True,"畅所欲言"
"HI200608150001","打倒小泉!","热爱和平的人们团结起来!打倒小泉!打倒日本军国主义!",273,"SU000000000245",False,"畅所欲言"
"HI200608150015","本人年休假天数有误","<P><SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">按深规院职员手册年休假计算方法：职员工龄</SPAN><SPAN lang=EN-US style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 々Times New Roman々; mso-bidi-font-size: 12.0pt; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA; mso-fareast-font-family: 宋体"">5</SPAN><SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">年以下者，每年度可休假５天；满５年未满１０年者，每年度可休假７天；满１０年未满２０年者，</SPAN><SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 々Times New Roman々; mso-bidi-font-size: 12.0pt; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA; mso-fareast-font-family: 宋体""> </SPAN><SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">每年度可休假１０天；满２０年以上者，每年度可休假１４天。<SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">休假天数按现行连续工龄的年限计算。</SPAN></SPAN></P>
<P><SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""><SPAN style=""FONT-SIZE: 9pt; LINE-HEIGHT: 140%; FONT-FAMILY: 宋体; mso-bidi-font-size: 12.0pt; mso-ascii-font-family: 々Times New Roman々; mso-hansi-font-family: 々Times New Roman々; mso-bidi-font-family: 々Times New Roman々; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">本人2001年毕业，今年毕业满5年了，年休假应该为7天，望查实！</SPAN></SPAN></P>",258,"SU000000000141",False,"畅所欲言"
"HI200608160002","请尽快开通外网","六所已经搬至规划大厦多日，至今还未开通外网，工作极为不便！还请尽快解决。",211,"SU000000000200",False,"畅所欲言"
"HI200608170015","紧急：upr邮箱不可用，也上不了外网。急用！","",221,"SU000000000140",False,"畅所欲言"
"HI200608180025","看看这个","最近老是出现这种情况，而且病毒也多了……什么冲击波啊、蠕虫什么的。<IMG src=""http://10.100.100.204/hp_module/uploadFile/RI-SYT200681893928.jpg"" border=0>",415,"SU000000000068",False,"畅所欲言"
"HI200608230019","院邮箱总是在关键时刻用不了呢！！！","<P>内网主页能上，但邮箱用不了，急人啊！</P>",106,"SU000000000258",False,"畅所欲言"
"HI200608240016","大家看看“水库”中“用人之道”的帖子，很棒！","如题：）",352,"SU000000000068",True,"畅所欲言"
"HI200608240017","邮箱上不去啊，群众都上不了，非个人问题啊","最近邮箱老是上不去啊，很着急的。",253,"SU000000000143",False,"畅所欲言"
